EmployeeID,Name,Age,Gender,Salary,Department,JoiningDate,Email
1022,eDWDiK,,f,-1000.0,Finance,2015-09-09 00:00:00,edwdik@gmail.com
1023,nxBeYO,150.0,M,0.0,HR,,nxbeyo@yahoo.com
1024,pbbDPa,,male,0.0,Finance,,pbbdpa@gmail.com
1025,ShIQuh,-5.0,f,-1000.0,Sales,32-13-2020,shiquh@yahoo.com
130,OLSJXF,150.0,male,0.0,Finance,32-13-2020,olsjxf@yahoo.com
1027,inyRQy,150.0,male,-1000.0,IT,,inyRQy.com
355,TMFjhA,,FEMALE,,IT,,tmfjha@outlook.com
457,loPfBK,,M,73497.0,HR,2022-10-20 00:00:00,lopfbk@outlook.com
1030,ZRcSzq,150.0,FEMALE,-1000.0,Sales,32-13-2020,zrcszq@gmail.com
375,uiKUfX,150.0,,89496.0,IT,32-13-2020,uikufx@yahoo.com
1032,OhKNcG,150.0,M,0.0,HR,32-13-2020,ohkncg@gmail.com
1033,KpaDPx,53.0,FEMALE,-1000.0,Sales,32-13-2020,kpadpx@gmail.com
408,JIwTQa,,male,32880.0,IT,32-13-2020,jiwtqa@yahoo.com
332,BeGSeS,-5.0,f,,Finance,32-13-2020,BeGSeS.com
409,lRgVvN,-5.0,f,,HR,,lRgVvN.com
117,cazcFP,43.0,Male,,Sales,32-13-2020,cazcfp@gmail.com
456,XWGVcf,-5.0,,,HR,32-13-2020,xwgvcf@outlook.com
366,VlAdvP,,Male,0.0,,,VlAdvP.com
1040,oVESMl,150.0,Male,,Sales,,ovesml@yahoo.com
1041,SBytLE,150.0,FEMALE,-1000.0,Finance,2016-10-19 00:00:00,sbytle@gmail.com
1042,pdInBn,26.0,male,,Finance,,pdinbn@yahoo.com
381,hCMsCb,150.0,male,,Finance,32-13-2020,hCMsCb.com
54,jvHqai,,f,,,32-13-2020,jvHqai.com
1045,rsZPdW,,FEMALE,,IT,,rszpdw@outlook.com
315,aIJudP,41.0,male,-1000.0,Finance,32-13-2020,aIJudP.com
375,LzIDve,24.0,male,99999999.0,Finance,,LzIDve.com
1048,fFsBpL,,male,99999999.0,Sales,,fFsBpL.com
1049,TxuDcg,150.0,FEMALE,90284.0,Finance,2018-03-19 00:00:00,TxuDcg.com
1050,XDviHG,18.0,f,-1000.0,,2015-01-02 00:00:00,xdvihg@gmail.com
1051,pCDzfY,150.0,Male,,IT,2017-04-25 00:00:00,pcdzfy@yahoo.com
1052,FDIWGW,150.0,male,31008.0,IT,,fdiwgw@gmail.com
1053,DDYgsB,,Male,99999999.0,Sales,,ddygsb@outlook.com
1054,AweaFU,,,53849.0,IT,32-13-2020,AweaFU.com
1055,uJuqoq,45.0,M,0.0,Finance,2015-08-06 00:00:00,ujuqoq@gmail.com
465,HSlqeW,-5.0,male,0.0,,32-13-2020,hslqew@outlook.com
138,RpJrQe,-5.0,,0.0,IT,2017-07-28 00:00:00,rpjrqe@gmail.com
476,lHmUyJ,150.0,f,-1000.0,,,lhmuyj@gmail.com
265,LcUZUD,150.0,M,-1000.0,Sales,,lcuzud@yahoo.com
13,IYIBgW,150.0,f,99999999.0,HR,32-13-2020,iyibgw@gmail.com
1061,hWsSyb,,FEMALE,20681.0,Finance,32-13-2020,hwssyb@gmail.com
1062,klhHyN,150.0,FEMALE,0.0,,,klhhyn@yahoo.com
272,KXRwGF,-5.0,f,,IT,32-13-2020,kxrwgf@gmail.com
1064,OpbhEV,27.0,Male,-1000.0,,,OpbhEV.com
1065,mgjkcI,53.0,FEMALE,99999999.0,Finance,,mgjkci@outlook.com
1066,RadodY,150.0,f,,HR,2020-11-22 00:00:00,radody@gmail.com
403,MHSzVx,34.0,male,98314.0,Sales,32-13-2020,mhszvx@gmail.com
1068,bTGCBy,-5.0,f,0.0,IT,32-13-2020,bTGCBy.com
1069,ZZmwvL,,,72477.0,IT,32-13-2020,ZZmwvL.com
1070,WaFDLx,150.0,f,0.0,Sales,,wafdlx@outlook.com
1071,ifeeti,-5.0,male,,HR,,ifeeti@outlook.com
1072,gOnFgz,-5.0,,,Sales,32-13-2020,gonfgz@gmail.com
1073,kJTOBs,,M,,HR,,kjtobs@outlook.com
69,TEhxBB,,f,0.0,IT,,tehxbb@yahoo.com
137,ssyqBm,52.0,M,52911.0,Finance,2015-08-26 00:00:00,ssyqbm@gmail.com
1076,vrACOP,,,98131.0,IT,,vracop@yahoo.com
1077,LYYTFM,,,99999999.0,Sales,,lyytfm@yahoo.com
1078,pAMtmH,150.0,Male,99999999.0,Sales,,pamtmh@gmail.com
1079,ftyHDo,150.0,Male,99999999.0,,2022-11-21 00:00:00,ftyhdo@gmail.com
1080,vACihz,50.0,M,0.0,Sales,,vacihz@outlook.com
337,vgtwVG,26.0,FEMALE,0.0,IT,,vgtwvg@yahoo.com
1082,XPEgZF,,,,HR,32-13-2020,xpegzf@outlook.com
393,DyvRUh,,M,90796.0,HR,,dyvruh@yahoo.com
384,DUzsVy,150.0,FEMALE,99999999.0,Sales,2020-08-06 00:00:00,DUzsVy.com
483,pkrrwL,58.0,f,-1000.0,HR,32-13-2020,pkrrwl@yahoo.com
47,IGfKAh,,male,99999999.0,Sales,32-13-2020,igfkah@yahoo.com
1087,RgxrxX,,Male,61402.0,IT,32-13-2020,RgxrxX.com
1088,MfKysj,150.0,f,35929.0,Finance,32-13-2020,MfKysj.com
268,bCEIvp,,,-1000.0,,2022-11-13 00:00:00,bceivp@yahoo.com
1090,TAywOu,37.0,f,99999999.0,Finance,2015-06-01 00:00:00,taywou@yahoo.com
1091,kCzzPJ,25.0,M,,IT,32-13-2020,kczzpj@outlook.com
289,lgbIdH,50.0,M,,HR,2018-10-01 00:00:00,lgbidh@yahoo.com
431,yKNomq,150.0,,99999999.0,,2020-02-09 00:00:00,yknomq@yahoo.com
425,GadHEX,-5.0,FEMALE,40924.0,Finance,2018-05-18 00:00:00,gadhex@outlook.com
1095,HLZNnM,,M,99999999.0,IT,2017-11-24 00:00:00,HLZNnM.com
1096,DspSmm,42.0,Male,99999999.0,HR,2020-04-22 00:00:00,DspSmm.com
58,BEoiWX,-5.0,Male,0.0,,32-13-2020,beoiwx@outlook.com
281,dcsvPi,,FEMALE,0.0,IT,2022-07-24 00:00:00,dcsvpi@gmail.com
1099,LhnnEZ,-5.0,male,-1000.0,HR,,lhnnez@yahoo.com
1100,HNGdLs,25.0,FEMALE,99999999.0,IT,,hngdls@outlook.com
482,pBOvXD,24.0,Male,99999999.0,Sales,32-13-2020,pbovxd@yahoo.com
437,zigQuf,52.0,M,-1000.0,IT,,zigquf@outlook.com
339,cWVFpw,-5.0,,99999999.0,IT,2018-02-10 00:00:00,cwvfpw@yahoo.com
267,ctkYFW,-5.0,FEMALE,25295.0,HR,,ctkYFW.com
1105,GzsHMn,-5.0,,22045.0,,2015-03-01 00:00:00,gzshmn@outlook.com
1106,DIGoOm,150.0,,99999999.0,IT,,digoom@outlook.com
1107,EgSEif,-5.0,M,99999999.0,IT,,egseif@gmail.com
1108,xdbZEX,-5.0,f,,IT,,xdbzex@yahoo.com
1109,OfMuuH,150.0,f,99999999.0,HR,2018-06-20 00:00:00,ofmuuh@yahoo.com
1110,BrPtWQ,-5.0,Male,99707.0,,32-13-2020,brptwq@outlook.com
381,aditxp,150.0,male,0.0,,32-13-2020,aditxp@gmail.com
244,TmGABP,-5.0,Male,99999999.0,IT,32-13-2020,tmgabp@gmail.com
99,jwZZDr,150.0,f,0.0,,32-13-2020,jwZZDr.com
1114,wqihUh,-5.0,Male,0.0,HR,2022-06-25 00:00:00,wqihuh@outlook.com
455,wAdeZu,24.0,f,43346.0,HR,,wadezu@yahoo.com
1116,GxSkKe,51.0,f,,IT,2017-05-18 00:00:00,GxSkKe.com
1117,LmgKcZ,-5.0,f,-1000.0,,2016-06-20 00:00:00,LmgKcZ.com
104,oMwvZa,49.0,FEMALE,99999999.0,Finance,32-13-2020,omwvza@gmail.com
1119,jCsaHI,,,99999999.0,Finance,2022-03-20 00:00:00,jcsahi@outlook.com
1120,XWLnye,,,0.0,HR,,XWLnye.com
336,KczSWo,150.0,,99999999.0,Finance,2017-01-21 00:00:00,kczswo@outlook.com
236,gWTQbJ,-5.0,f,,HR,,gwtqbj@gmail.com
1123,ZtpYdZ,150.0,male,-1000.0,HR,32-13-2020,ztpydz@yahoo.com
264,GZGCKQ,-5.0,f,0.0,HR,,gzgckq@gmail.com
13,gBAFPT,28.0,male,,Finance,,gbafpt@yahoo.com
252,TFgZYG,150.0,FEMALE,99999999.0,Sales,32-13-2020,tfgzyg@yahoo.com
145,zyIIDX,150.0,FEMALE,55199.0,IT,32-13-2020,zyiidx@outlook.com
1128,qhEGLC,,,99999999.0,IT,2019-09-27 00:00:00,qhEGLC.com
1129,JgHmrx,28.0,male,,IT,32-13-2020,JgHmrx.com
1130,tYCUjS,-5.0,,99999999.0,Finance,,tycujs@yahoo.com
1131,EZCAov,44.0,,-1000.0,IT,,ezcaov@gmail.com
1132,nRStAR,-5.0,,99999999.0,HR,2015-01-06 00:00:00,nRStAR.com
1133,keRoMk,150.0,male,-1000.0,HR,32-13-2020,keromk@yahoo.com
181,Kbzsch,150.0,male,0.0,IT,2020-03-17 00:00:00,kbzsch@gmail.com
74,jcDgDp,150.0,,99999999.0,,2016-02-25 00:00:00,jcdgdp@outlook.com
1136,cyhahV,35.0,f,63571.0,Finance,,cyhahv@yahoo.com
384,DnQZtQ,38.0,male,-1000.0,HR,2019-07-15 00:00:00,DnQZtQ.com
1138,OAAEWH,-5.0,FEMALE,-1000.0,IT,32-13-2020,oaaewh@outlook.com
489,mmdFtH,-5.0,Male,0.0,,32-13-2020,mmdfth@outlook.com
1140,YxXIKF,30.0,M,99999999.0,Sales,32-13-2020,yxxikf@gmail.com
445,ORXmKc,150.0,M,-1000.0,IT,32-13-2020,orxmkc@outlook.com
298,XiDRvc,19.0,f,-1000.0,,,XiDRvc.com
1143,skIbLG,150.0,,99999999.0,,2016-02-21 00:00:00,skiblg@outlook.com
1144,HQPCcV,150.0,FEMALE,0.0,IT,32-13-2020,HQPCcV.com
5,aAJolC,33.0,M,-1000.0,Sales,2019-01-13 00:00:00,aajolc@yahoo.com
36,OEQEwL,,male,43577.0,Finance,,oeqewl@outlook.com
1147,cnXgcY,,M,0.0,Sales,32-13-2020,cnXgcY.com
1148,fSCqNZ,,M,99999999.0,Finance,2018-11-19 00:00:00,fscqnz@outlook.com
224,hTPwlo,,M,,IT,,htpwlo@outlook.com
249,iUdlsz,,f,27243.0,Sales,,iudlsz@yahoo.com
1151,ADtrXq,-5.0,M,,Finance,32-13-2020,adtrxq@gmail.com
241,mvQFQG,-5.0,,0.0,Sales,,mvqfqg@gmail.com
1153,APaBXa,150.0,male,,,,apabxa@yahoo.com
1154,mcMiJF,-5.0,M,40979.0,Finance,,mcmijf@gmail.com
1155,GdWbuC,150.0,male,,IT,32-13-2020,gdwbuc@gmail.com
302,FoUEGq,-5.0,FEMALE,,Sales,32-13-2020,fouegq@gmail.com
1157,KZqYuC,-5.0,Male,95328.0,HR,32-13-2020,kzqyuc@gmail.com
1158,XEnHoy,-5.0,male,99999999.0,Sales,2015-02-12 00:00:00,xenhoy@yahoo.com
1159,vcMkuG,150.0,f,42457.0,IT,2019-12-01 00:00:00,vcMkuG.com
370,WUuooi,150.0,male,0.0,,2015-11-29 00:00:00,wuuooi@outlook.com
467,qNLonw,,M,,Finance,,qnlonw@outlook.com
1162,UqnPcR,-5.0,FEMALE,0.0,,2018-04-12 00:00:00,uqnpcr@yahoo.com
488,UZqMNK,27.0,f,,,,uzqmnk@gmail.com
82,dlWxut,-5.0,,-1000.0,,32-13-2020,dlwxut@outlook.com
47,ZMnEmq,150.0,Male,-1000.0,,,zmnemq@yahoo.com
88,JnRNSS,-5.0,f,0.0,Sales,2018-06-11 00:00:00,jnrnss@gmail.com
1167,AZvSGd,,male,,,2021-04-30 00:00:00,AZvSGd.com
1168,wZmtca,-5.0,M,-1000.0,Finance,2020-06-27 00:00:00,wzmtca@outlook.com
373,ndCYWc,-5.0,FEMALE,93620.0,Sales,32-13-2020,ndcywc@yahoo.com
372,hcQyrU,49.0,,43967.0,Finance,,hcqyru@gmail.com
1171,fLHuvb,-5.0,male,50179.0,HR,32-13-2020,flhuvb@outlook.com
29,LKWSEF,-5.0,Male,-1000.0,HR,32-13-2020,lkwsef@gmail.com
1173,tvJvXA,150.0,f,99999999.0,,32-13-2020,tvJvXA.com
1174,lyytJG,150.0,male,-1000.0,,32-13-2020,lyytjg@yahoo.com
1175,YdxQlS,-5.0,Male,-1000.0,Finance,2022-11-15 00:00:00,ydxqls@gmail.com
38,xYhnpk,150.0,FEMALE,79489.0,Finance,2023-01-09 00:00:00,xyhnpk@gmail.com
257,uJegqu,55.0,f,,Sales,,ujegqu@gmail.com
133,mhEmaF,60.0,FEMALE,0.0,Finance,32-13-2020,mhemaf@outlook.com
1179,fteMTT,150.0,Male,23267.0,IT,2015-12-01 00:00:00,ftemtt@yahoo.com
414,rCFbUt,,f,,Finance,,rcfbut@gmail.com
20,nicHjS,150.0,male,-1000.0,,,nichjs@yahoo.com
322,xJDonn,150.0,,99999999.0,HR,,xJDonn.com
87,amAFse,-5.0,f,-1000.0,HR,2020-03-16 00:00:00,amafse@outlook.com
427,UrWwTX,,M,,Finance,,urwwtx@yahoo.com
370,aDbdQo,,,-1000.0,HR,2015-04-01 00:00:00,adbdqo@outlook.com
1186,vwMeln,32.0,,-1000.0,,32-13-2020,vwmeln@outlook.com
237,isOCbL,-5.0,male,0.0,Sales,,isOCbL.com
143,tgGJEF,43.0,male,0.0,,,tggjef@outlook.com
54,goswoy,,Male,99999999.0,Finance,32-13-2020,goswoy.com
1190,AVdlpp,50.0,male,99999999.0,IT,2015-06-27 00:00:00,AVdlpp.com
1191,roWJgy,,male,0.0,Finance,32-13-2020,rowjgy@gmail.com
292,biQCtG,,M,99999999.0,Sales,2017-07-08 00:00:00,biQCtG.com
1193,yAmxhY,-5.0,f,0.0,,2018-04-15 00:00:00,yamxhy@gmail.com
1194,NWtpVV,-5.0,FEMALE,99999999.0,IT,32-13-2020,nwtpvv@outlook.com
1195,YGBOPk,52.0,male,0.0,Sales,32-13-2020,ygbopk@yahoo.com
141,ooHcFV,-5.0,f,,,32-13-2020,oohcfv@gmail.com
465,sqrHHK,150.0,f,0.0,HR,2023-01-28 00:00:00,sqrhhk@outlook.com
124,QRNuRN,,Male,0.0,,2019-02-15 00:00:00,qrnurn@yahoo.com
1199,aYoSFi,45.0,male,99999999.0,Sales,2018-05-01 00:00:00,ayosfi@outlook.com
